Data file S1. Salamander count data for harvest effect grids. Salamander counts by grid and sampling occasion at harvest effect grids for the most commonly encountered species (data are rarefied.). ,,,,,,,,,,,,,,,,
Unit,Grid,Trt,SlopeAzimuth,SlopeAspect,Year,Season,TrtPeriod,SamplePeriod,Check,Date,Precip,Temp,DWD,REBA,ZIZA,NOSL
3,1301A1,Shwd ,45,NE,2008,Spring,Pre,2,1,80315,0.15,6.1,88,3,1,0
3,1301A1,Shwd ,45,NE,2008,Spring,Pre,2,2,80325,0,0.8,88,10,0,0
3,1301A1,Shwd ,45,NE,2008,Spring,Pre,2,3,80413,2.44,3.9,88,3,6,2
3,1301A1,Shwd ,45,NE,2008,Spring,Pre,2,4,80421,0.38,12.2,88,7,7,0
3,1301A2,Shwd ,325,NE,2007,Fall,Pre,1,1,71016,0,19.2,3.2,8,0,0
3,1301A2,Shwd ,325,NE,2007,Fall,Pre,1,2,71029,0.3,5.6,3.2,6,1,2
3,1301A2,Shwd ,325,NE,2007,Fall,Pre,1,3,71106,0,8.1,3.2,8,1,2
3,1301A2,Shwd ,325,NE,2008,Spring,Pre,2,1,80315,0.15,6.1,3.2,6,2,0
3,1301A2,Shwd ,325,NE,2008,Spring,Pre,2,2,80325,0,0.8,3.2,3,0,0
3,1301A2,Shwd ,325,NE,2008,Spring,Pre,2,3,80413,2.44,3.9,3.2,14,2,0
3,1301A2,Shwd ,325,NE,2008,Spring,Pre,2,4,80421,0.38,12.2,3.2,14,3,0
3,1301A3,Shwd_adj,315,SW,2007,Fall,Pre,1,1,71016,0,19.2,87.14,7,0,0
3,1301A3,Shwd_adj,315,SW,2007,Fall,Pre,1,2,71029,0.3,5.6,87.14,6,1,1
3,1301A3,Shwd_adj,315,SW,2007,Fall,Pre,1,3,71106,0,8.1,87.14,14,3,0
3,1301A3,Shwd_adj,315,SW,2008,Spring,Pre,2,1,80315,0.15,6.1,87.14,9,4,0
3,1301A3,Shwd_adj,315,SW,2008,Spring,Pre,2,2,80325,0,0.8,87.14,7,1,0
3,1301A3,Shwd_adj,315,SW,2008,Spring,Pre,2,3,80413,2.44,3.9,87.14,12,3,1
3,1301A3,Shwd_adj,315,SW,2008,Spring,Pre,2,4,80421,0.38,12.2,87.14,11,3,1
3,1302A1,CC,130,NE,2007,Fall,Pre,1,1,71016,0,19.2,11.72,5,1,1
3,1302A1,CC,130,NE,2007,Fall,Pre,1,2,71029,0.3,5.6,11.72,16,5,0
3,1302A1,CC,130,NE,2007,Fall,Pre,1,3,71106,0,8.1,11.72,18,7,0
3,1302A1,CC,130,NE,2008,Spring,Pre,2,1,80315,0.15,6.1,11.72,2,5,0
3,1302A1,CC,130,NE,2008,Spring,Pre,2,2,80324,0,0.3,11.72,9,3,0
3,1302A1,CC,130,NE,2008,Spring,Pre,2,3,80413,2.44,3.9,11.72,8,9,1
3,1302A1,CC,130,NE,2008,Spring,Pre,2,4,80421,0.38,12.2,11.72,10,15,1
3,1302A2,CC,312,SW,2007,Fall,Pre,1,1,71016,0,19.2,22.7,6,0,2
3,1302A2,CC,312,SW,2007,Fall,Pre,1,2,71029,0.3,5.6,22.7,15,1,4
3,1302A2,CC,312,SW,2007,Fall,Pre,1,3,71106,0,8.1,22.7,17,4,3
3,1302A2,CC,312,SW,2008,Spring,Pre,2,1,80315,0.15,6.1,22.7,3,4,0
3,1302A2,CC,312,SW,2008,Spring,Pre,2,2,80324,0,0.3,22.7,12,8,0
3,1302A2,CC,312,SW,2008,Spring,Pre,2,3,80413,2.44,3.9,22.7,11,2,2
3,1302A2,CC,312,SW,2008,Spring,Pre,2,4,80421,0.38,12.2,22.7,11,10,6
3,1302A3,CC_adj ,350,NE,2007,Fall,Pre,1,1,71016,0,19.2,42.58,4,0,1
3,1302A3,CC_adj ,350,NE,2007,Fall,Pre,1,2,71029,0.3,5.6,42.58,11,1,2
3,1302A3,CC_adj ,350,NE,2007,Fall,Pre,1,3,71106,0,8.1,42.58,16,6,3
3,1302A3,CC_adj ,350,NE,2008,Spring,Pre,2,1,80315,0.15,6.1,42.58,1,4,0
3,1302A3,CC_adj ,350,NE,2008,Spring,Pre,2,2,80324,0,0.3,42.58,21,9,0
3,1302A3,CC_adj ,350,NE,2008,Spring,Pre,2,3,80413,2.44,3.9,42.58,9,6,3
3,1302A3,CC_adj ,350,NE,2008,Spring,Pre,2,4,80421,0.38,12.2,42.58,19,4,2
3,1303A1,Shwd ,190,SW,2007,Fall,Pre,1,1,71016,0,19.2,127.02,0,0,0
3,1303A1,Shwd ,190,SW,2007,Fall,Pre,1,2,71029,0.3,5.6,127.02,4,1,0
3,1303A1,Shwd ,190,SW,2007,Fall,Pre,1,3,71106,0,8.1,127.02,7,1,0
3,1303A1,Shwd ,190,SW,2008,Spring,Pre,2,1,80316,0.41,5.8,127.02,12,5,0
3,1303A1,Shwd ,190,SW,2008,Spring,Pre,2,2,80325,0,0.8,127.02,22,8,0
3,1303A1,Shwd ,190,SW,2008,Spring,Pre,2,3,80412,2.39,13.9,127.02,6,7,1
3,1303A1,Shwd ,190,SW,2008,Spring,Pre,2,4,80421,0.38,12.2,127.02,5,3,1
3,1303A2,Shwd ,140,SW,2007,Fall,Pre,1,1,71016,0,19.2,115.8,0,0,0
3,1303A2,Shwd ,140,SW,2007,Fall,Pre,1,2,71029,0.3,5.6,115.8,3,1,1
3,1303A2,Shwd ,140,SW,2007,Fall,Pre,1,3,71106,0,8.1,115.8,11,1,1
3,1303A2,Shwd ,140,SW,2008,Spring,Pre,2,1,80316,0.41,5.8,115.8,16,7,0
3,1303A2,Shwd ,140,SW,2008,Spring,Pre,2,2,80325,0,0.8,115.8,21,9,0
3,1303A2,Shwd ,140,SW,2008,Spring,Pre,2,3,80412,2.39,13.9,115.8,9,0,1
3,1303A2,Shwd ,140,SW,2008,Spring,Pre,2,4,80421,0.38,12.2,115.8,2,0,1
3,1303A3,Shwd_adj,140,SW,2007,Fall,Pre,1,1,71016,0,19.2,31.18,2,0,0
3,1303A3,Shwd_adj,140,SW,2007,Fall,Pre,1,2,71029,0.3,5.6,31.18,9,0,0
3,1303A3,Shwd_adj,140,SW,2007,Fall,Pre,1,3,71106,0,8.1,31.18,15,1,0
3,1303A3,Shwd_adj,140,SW,2008,Spring,Pre,2,1,80316,0.41,5.8,31.18,15,4,0
3,1303A3,Shwd_adj,140,SW,2008,Spring,Pre,2,2,80325,0,0.8,31.18,14,8,0
3,1303A3,Shwd_adj,140,SW,2008,Spring,Pre,2,3,80412,2.39,13.9,31.18,10,6,0
3,1303A3,Shwd_adj,140,SW,2008,Spring,Pre,2,4,80421,0.38,12.2,31.18,4,2,0
3,1304A1,CC,227,SW,2007,Fall,Pre,1,1,71016,0,19.2,250.94,0,0,1
3,1304A1,CC,227,SW,2007,Fall,Pre,1,2,71029,0.3,5.6,250.94,4,0,0
3,1304A1,CC,227,SW,2007,Fall,Pre,1,3,71106,0,8.1,250.94,7,2,0
3,1304A1,CC,227,SW,2008,Spring,Pre,2,1,80316,0.41,5.8,250.94,6,1,0
3,1304A1,CC,227,SW,2008,Spring,Pre,2,2,80326,0,6.7,250.94,10,5,0
3,1304A1,CC,227,SW,2008,Spring,Pre,2,3,80412,2.39,13.9,250.94,5,4,0
3,1304A1,CC,227,SW,2008,Spring,Pre,2,4,80421,0.38,12.2,250.94,8,1,1
3,1304A2,CC,212,SW,2007,Fall,Pre,1,1,71016,0,19.2,138,2,0,0
3,1304A2,CC,212,SW,2007,Fall,Pre,1,2,71029,0.3,5.6,138,2,0,0
3,1304A2,CC,212,SW,2007,Fall,Pre,1,3,71106,0,8.1,138,2,0,0
3,1304A2,CC,212,SW,2008,Spring,Pre,2,1,80316,0.41,5.8,138,9,3,0
3,1304A2,CC,212,SW,2008,Spring,Pre,2,2,80326,0,6.7,138,14,3,0
3,1304A2,CC,212,SW,2008,Spring,Pre,2,3,80412,2.39,13.9,138,8,1,3
3,1304A2,CC,212,SW,2008,Spring,Pre,2,4,80421,0.38,12.2,138,7,0,2
3,1304A3,CC_adj ,230,SW,2007,Fall,Pre,1,1,71016,0,19.2,24.12,0,0,0
3,1304A3,CC_adj ,230,SW,2007,Fall,Pre,1,2,71029,0.3,5.6,24.12,4,0,0
3,1304A3,CC_adj ,230,SW,2007,Fall,Pre,1,3,71106,0,8.1,24.12,10,3,0
3,1304A3,CC_adj ,230,SW,2008,Spring,Pre,2,1,80316,0.41,5.8,24.12,13,5,0
3,1304A3,CC_adj ,230,SW,2008,Spring,Pre,2,2,80326,0,6.7,24.12,18,3,0
3,1304A3,CC_adj ,230,SW,2008,Spring,Pre,2,3,80412,2.39,13.9,24.12,12,2,0
3,1304A3,CC_adj ,230,SW,2008,Spring,Pre,2,4,80421,0.38,12.2,24.12,11,1,1
4,1401A,Control,80,NE,2007,Fall,Pre,1,1,71015,0,17.5,40.68,15,2,3
4,1401A,Control,80,NE,2007,Fall,Pre,1,2,71102,0,5,40.68,15,1,2
4,1401A,Control,80,NE,2007,Fall,Pre,1,3,71109,0,7.2,40.68,12,4,0
4,1401A,Control,80,NE,2008,Spring,Pre,2,1,80315,0.15,6.1,40.68,2,4,0
4,1401A,Control,80,NE,2008,Spring,Pre,2,2,80324,0,0.3,40.68,7,1,1
4,1401A,Control,80,NE,2008,Spring,Pre,2,3,80413,2.44,3.9,40.68,4,5,4
4,1401A,Control,80,NE,2008,Spring,Pre,2,4,80421,0.38,12.2,40.68,7,11,0
4,1404A,Control,315,SW,2007,Fall,Pre,1,1,71019,2.11,17.8,21.8,10,2,1
4,1404A,Control,315,SW,2007,Fall,Pre,1,2,71105,0,6.7,21.8,12,3,0
4,1404A,Control,315,SW,2007,Fall,Pre,1,3,71112,0,9.4,21.8,4,6,0
4,1404A,Control,315,SW,2008,Spring,Pre,2,1,80315,0.15,6.1,21.8,10,2,0
4,1404A,Control,315,SW,2008,Spring,Pre,2,2,80324,0,0.3,21.8,4,5,0
4,1404A,Control,315,SW,2008,Spring,Pre,2,3,80412,2.39,13.9,21.8,17,15,0
4,1404A,Control,315,SW,2008,Spring,Pre,2,4,80421,0.38,12.2,21.8,2,2,0
5,1502A,Control,50,NE,2007,Fall,Pre,1,1,71009,0,23.1,118.84,4,4,0
5,1502A,Control,50,NE,2007,Fall,Pre,1,2,71026,0.86,10.6,118.84,7,0,0
5,1502A,Control,50,NE,2007,Fall,Pre,1,3,71109,0,7.2,118.84,9,4,0
5,1502A,Control,50,NE,2008,Spring,Pre,2,1,80313,0,6.4,118.84,11,0,0
5,1502A,Control,50,NE,2008,Spring,Pre,2,2,80330,3.15,3.3,118.84,20,3,0
5,1502A,Control,50,NE,2008,Spring,Pre,2,3,80408,0,12.8,118.84,13,4,0
5,1502A,Control,50,NE,2008,Spring,Pre,2,4,80425,0,20.6,118.84,1,3,0
5,1504A,Control,300,SW,2007,Fall,Pre,1,1,71009,0,23.1,9.64,0,0,0
5,1504A,Control,300,SW,2007,Fall,Pre,1,2,71026,0.86,10.6,9.64,5,2,0
5,1504A,Control,300,SW,2007,Fall,Pre,1,3,71109,0,7.2,9.64,12,4,0
5,1504A,Control,300,SW,2008,Spring,Pre,2,1,80313,0,6.4,9.64,7,12,0
5,1504A,Control,300,SW,2008,Spring,Pre,2,2,80330,3.15,3.3,9.64,8,8,0
5,1504A,Control,300,SW,2008,Spring,Pre,2,3,80408,0,12.8,9.64,7,6,0
5,1504A,Control,300,SW,2008,Spring,Pre,2,4,80425,0,20.6,9.64,0,0,0
6,1601A1,CC,3,NE,2007,Fall,Pre,1,1,71008,0,23.6,31.62,4,0,2
6,1601A1,CC,3,NE,2007,Fall,Pre,1,2,71022,0,16.9,31.62,21,9,4
6,1601A1,CC,3,NE,2007,Fall,Pre,1,3,71112,0,9.4,31.62,3,1,0
6,1601A1,CC,3,NE,2008,Spring,Pre,2,1,80306,5.18,0,31.62,2,3,0
6,1601A1,CC,3,NE,2008,Spring,Pre,2,2,80320,8.69,0.8,31.62,10,3,0
6,1601A1,CC,3,NE,2008,Spring,Pre,2,3,80401,1.3,15.3,31.62,9,5,0
6,1601A1,CC,3,NE,2008,Spring,Pre,2,4,80419,0,14.7,31.62,4,9,0
6,1601A2,CC,51,NE,2007,Fall,Pre,1,1,71008,0,23.6,111.32,4,1,4
6,1601A2,CC,51,NE,2007,Fall,Pre,1,2,71022,0,16.9,111.32,6,7,6
6,1601A2,CC,51,NE,2007,Fall,Pre,1,3,71112,0,9.4,111.32,5,2,0
6,1601A2,CC,51,NE,2008,Spring,Pre,2,1,80306,5.18,0,111.32,3,2,0
6,1601A2,CC,51,NE,2008,Spring,Pre,2,2,80320,8.69,0.8,111.32,1,5,0
6,1601A2,CC,51,NE,2008,Spring,Pre,2,3,80401,1.3,15.3,111.32,4,7,1
6,1601A2,CC,51,NE,2008,Spring,Pre,2,4,80419,0,14.7,111.32,5,12,1
6,1601A3,CC_adj ,315,SW,2007,Fall,Pre,1,1,71008,0,23.6,12.32,12,0,2
6,1601A3,CC_adj ,315,SW,2007,Fall,Pre,1,2,71022,0,16.9,12.32,10,12,2
6,1601A3,CC_adj ,315,SW,2007,Fall,Pre,1,3,71112,0,9.4,12.32,8,4,0
6,1601A3,CC_adj ,315,SW,2008,Spring,Pre,2,1,80306,5.18,0,12.32,5,5,0
6,1601A3,CC_adj ,315,SW,2008,Spring,Pre,2,2,80320,8.69,0.8,12.32,9,10,0
6,1601A3,CC_adj ,315,SW,2008,Spring,Pre,2,3,80401,1.3,15.3,12.32,7,7,1
6,1601A3,CC_adj ,315,SW,2008,Spring,Pre,2,4,80419,0,14.7,12.32,7,10,0
6,1602A1,Shwd ,90,NE,2007,Fall,Pre,1,1,70924,0,23.3,28.68,0,0,0
6,1602A1,Shwd ,90,NE,2007,Fall,Pre,1,2,71008,0,23.6,28.68,4,0,2
6,1602A1,Shwd ,90,NE,2007,Fall,Pre,1,3,71105,0,6.7,28.68,18,3,1
6,1602A1,Shwd ,90,NE,2008,Spring,Pre,2,1,80306,5.18,0,28.68,6,2,0
6,1602A1,Shwd ,90,NE,2008,Spring,Pre,2,2,80320,8.69,0.8,28.68,12,0,0
6,1602A1,Shwd ,90,NE,2008,Spring,Pre,2,3,80401,1.3,15.3,28.68,6,0,1
6,1602A1,Shwd ,90,NE,2008,Spring,Pre,2,4,80419,0,14.7,28.68,3,2,1
6,1602A2,Shwd ,85,NE,2007,Fall,Pre,1,1,71008,0,23.6,36.78,1,0,0
6,1602A2,Shwd ,85,NE,2007,Fall,Pre,1,2,71022,0,16.9,36.78,18,3,1
6,1602A2,Shwd ,85,NE,2007,Fall,Pre,1,3,71105,0,6.7,36.78,12,9,1
6,1602A2,Shwd ,85,NE,2008,Spring,Pre,2,1,80306,5.18,0,36.78,4,2,0
6,1602A2,Shwd ,85,NE,2008,Spring,Pre,2,2,80320,8.69,0.8,36.78,10,9,1
6,1602A2,Shwd ,85,NE,2008,Spring,Pre,2,3,80401,1.3,15.3,36.78,5,5,0
6,1602A2,Shwd ,85,NE,2008,Spring,Pre,2,4,80419,0,14.7,36.78,3,3,0
6,1602A3,Shwd_adj,360,NE,2007,Fall,Pre,1,1,71008,0,23.6,45.18,9,0,1
6,1602A3,Shwd_adj,360,NE,2007,Fall,Pre,1,2,71022,0,16.9,45.18,20,10,1
6,1602A3,Shwd_adj,360,NE,2007,Fall,Pre,1,3,71105,0,6.7,45.18,14,7,1
6,1602A3,Shwd_adj,360,NE,2008,Spring,Pre,2,1,80306,5.18,0,45.18,1,4,0
6,1602A3,Shwd_adj,360,NE,2008,Spring,Pre,2,2,80320,8.69,0.8,45.18,4,5,0
6,1602A3,Shwd_adj,360,NE,2008,Spring,Pre,2,3,80401,1.3,15.3,45.18,3,5,0
6,1602A3,Shwd_adj,360,NE,2008,Spring,Pre,2,4,80419,0,14.7,45.18,3,15,0
6,1603A1,CC,282,SW,2007,Fall,Pre,1,1,71008,0,23.6,20.96,0,0,1
6,1603A1,CC,282,SW,2007,Fall,Pre,1,2,71022,0,16.9,20.96,10,1,1
6,1603A1,CC,282,SW,2007,Fall,Pre,1,3,71112,0,9.4,20.96,10,1,2
6,1603A1,CC,282,SW,2008,Spring,Pre,2,1,80306,5.18,0,20.96,1,3,0
6,1603A1,CC,282,SW,2008,Spring,Pre,2,2,80320,8.69,0.8,20.96,5,2,0
6,1603A1,CC,282,SW,2008,Spring,Pre,2,3,80401,1.3,15.3,20.96,4,8,0
6,1603A1,CC,282,SW,2008,Spring,Pre,2,4,80419,0,14.7,20.96,3,4,0
6,1603A2,CC,321,NE,2007,Fall,Pre,1,1,71008,0,23.6,27.4,0,0,0
6,1603A2,CC,321,NE,2007,Fall,Pre,1,2,71022,0,16.9,27.4,6,5,0
6,1603A2,CC,321,NE,2007,Fall,Pre,1,3,71112,0,9.4,27.4,4,6,0
6,1603A2,CC,321,NE,2008,Spring,Pre,2,1,80306,5.18,0,27.4,2,0,0
6,1603A2,CC,321,NE,2008,Spring,Pre,2,2,80320,8.69,0.8,27.4,3,2,0
6,1603A2,CC,321,NE,2008,Spring,Pre,2,3,80401,1.3,15.3,27.4,1,7,0
6,1603A2,CC,321,NE,2008,Spring,Pre,2,4,80419,0,14.7,27.4,1,11,0
6,1603A3,CC_adj ,225,SW,2007,Fall,Pre,1,1,71008,0,23.6,0,0,0,1
6,1603A3,CC_adj ,225,SW,2007,Fall,Pre,1,2,71022,0,16.9,0,6,1,0
6,1603A3,CC_adj ,225,SW,2007,Fall,Pre,1,3,71112,0,9.4,0,6,0,0
6,1603A3,CC_adj ,225,SW,2008,Spring,Pre,2,1,80306,5.18,0,0,3,0,0
6,1603A3,CC_adj ,225,SW,2008,Spring,Pre,2,2,80320,8.69,0.8,0,19,1,0
6,1603A3,CC_adj ,225,SW,2008,Spring,Pre,2,3,80401,1.3,15.3,0,11,6,0
6,1603A3,CC_adj ,225,SW,2008,Spring,Pre,2,4,80419,0,14.7,0,6,2,0
6,1604A1,Shwd ,315,SW,2007,Fall,Pre,1,1,70924,0,23.3,8.38,0,0,0
6,1604A1,Shwd ,315,SW,2007,Fall,Pre,1,2,71022,0,16.9,8.38,1,2,0
6,1604A1,Shwd ,315,SW,2007,Fall,Pre,1,3,71105,0,6.7,8.38,7,6,0
6,1604A1,Shwd ,315,SW,2008,Spring,Pre,2,1,80306,5.18,0,8.38,3,1,0
6,1604A1,Shwd ,315,SW,2008,Spring,Pre,2,2,80320,8.69,0.8,8.38,4,0,0
6,1604A1,Shwd ,315,SW,2008,Spring,Pre,2,3,80401,1.3,15.3,8.38,5,2,0
6,1604A1,Shwd ,315,SW,2008,Spring,Pre,2,4,80419,0,14.7,8.38,2,3,0
6,1604A2,Shwd ,225,SW,2007,Fall,Pre,1,1,70924,0,23.3,25.46,0,0,0
6,1604A2,Shwd ,225,SW,2007,Fall,Pre,1,2,71022,0,16.9,25.46,14,7,0
6,1604A2,Shwd ,225,SW,2007,Fall,Pre,1,3,71105,0,6.7,25.46,17,9,0
6,1604A2,Shwd ,225,SW,2008,Spring,Pre,2,1,80306,5.18,0,25.46,5,1,0
6,1604A2,Shwd ,225,SW,2008,Spring,Pre,2,2,80320,8.69,0.8,25.46,3,4,0
6,1604A2,Shwd ,225,SW,2008,Spring,Pre,2,3,80401,1.3,15.3,25.46,15,4,0
6,1604A2,Shwd ,225,SW,2008,Spring,Pre,2,4,80419,0,14.7,25.46,12,1,0
6,1604A3,Shwd_adj,215,SW,2007,Fall,Pre,1,1,70924,0,23.3,58.9,0,0,0
6,1604A3,Shwd_adj,215,SW,2007,Fall,Pre,1,2,71022,0,16.9,58.9,2,1,0
6,1604A3,Shwd_adj,215,SW,2007,Fall,Pre,1,3,71105,0,6.7,58.9,11,6,0
6,1604A3,Shwd_adj,215,SW,2008,Spring,Pre,2,1,80306,5.18,0,58.9,3,1,0
6,1604A3,Shwd_adj,215,SW,2008,Spring,Pre,2,2,80320,8.69,0.8,58.9,2,1,0
6,1604A3,Shwd_adj,215,SW,2008,Spring,Pre,2,3,80401,1.3,15.3,58.9,2,1,0
6,1604A3,Shwd_adj,215,SW,2008,Spring,Pre,2,4,80419,0,14.7,58.9,2,2,0
7,1701A,Group,10,NE,2007,Fall,Pre,1,1,71025,2.74,9.4,24.22,13,2,1
7,1701A,Group,10,NE,2007,Fall,Pre,1,2,71108,0,0.8,24.22,6,2,0
7,1701A,Group,10,NE,2007,Fall,Pre,1,3,71129,0.84,4.7,24.22,3,1,0
7,1701A,Group,10,NE,2008,Spring,Pre,2,1,80312,0,0.3,24.22,1,0,0
7,1701A,Group,10,NE,2008,Spring,Pre,2,2,80317,0.64,4.4,24.22,14,7,0
7,1701A,Group,10,NE,2008,Spring,Pre,2,3,80406,2.36,6.4,24.22,15,2,0
7,1701A,Group,10,NE,2008,Spring,Pre,2,4,80414,0.28,3.6,24.22,13,7,1
7,1702A,Group,110,NE,2007,Fall,Pre,1,1,71025,2.74,9.4,86.42,8,3,0
7,1702A,Group,110,NE,2007,Fall,Pre,1,2,71108,0,0.8,86.42,9,7,0
7,1702A,Group,110,NE,2007,Fall,Pre,1,3,71129,0.84,4.7,86.42,1,0,0
7,1702A,Group,110,NE,2008,Spring,Pre,2,1,80312,0,0.3,86.42,1,0,0
7,1702A,Group,110,NE,2008,Spring,Pre,2,2,80317,0.64,4.4,86.42,12,7,0
7,1702A,Group,110,NE,2008,Spring,Pre,2,3,80406,2.36,6.4,86.42,6,3,0
7,1702A,Group,110,NE,2008,Spring,Pre,2,4,80414,0.28,3.6,86.42,9,2,0
7,1703A,Group,95,NE,2007,Fall,Pre,1,1,71025,2.74,9.4,22.46,4,4,0
7,1703A,Group,95,NE,2007,Fall,Pre,1,2,71108,0,0.8,22.46,15,6,0
7,1703A,Group,95,NE,2007,Fall,Pre,1,3,71129,0.84,4.7,22.46,3,2,0
7,1703A,Group,95,NE,2008,Spring,Pre,2,1,80312,0,0.3,22.46,2,0,0
7,1703A,Group,95,NE,2008,Spring,Pre,2,2,80317,0.64,4.4,22.46,11,3,0
7,1703A,Group,95,NE,2008,Spring,Pre,2,3,80406,2.36,6.4,22.46,8,5,0
7,1703A,Group,95,NE,2008,Spring,Pre,2,4,80414,0.28,3.6,22.46,6,7,0
7,1704A,Group,307,SW,2007,Fall,Pre,1,1,71025,2.74,9.4,55.68,3,4,0
7,1704A,Group,307,SW,2007,Fall,Pre,1,2,71108,0,0.8,55.68,12,8,0
7,1704A,Group,307,SW,2007,Fall,Pre,1,3,71129,0.84,4.7,55.68,4,3,0
7,1704A,Group,307,SW,2008,Spring,Pre,2,1,80312,0,0.3,55.68,3,2,0
7,1704A,Group,307,SW,2008,Spring,Pre,2,2,80317,0.64,4.4,55.68,9,6,0
7,1704A,Group,307,SW,2008,Spring,Pre,2,3,80406,2.36,6.4,55.68,14,7,0
7,1704A,Group,307,SW,2008,Spring,Pre,2,4,80414,0.28,3.6,55.68,12,12,0
7,1705A,Group,290,SW,2007,Fall,Pre,1,1,71025,2.74,9.4,58.02,2,4,0
7,1705A,Group,290,SW,2007,Fall,Pre,1,2,71108,0,0.8,58.02,3,5,0
7,1705A,Group,290,SW,2007,Fall,Pre,1,3,71129,0.84,4.7,58.02,3,1,0
7,1705A,Group,290,SW,2008,Spring,Pre,2,1,80312,0,0.3,58.02,1,0,0
7,1705A,Group,290,SW,2008,Spring,Pre,2,2,80317,0.64,4.4,58.02,5,3,0
7,1705A,Group,290,SW,2008,Spring,Pre,2,3,80406,2.36,6.4,58.02,6,7,0
7,1705A,Group,290,SW,2008,Spring,Pre,2,4,80414,0.28,3.6,58.02,7,5,0
7,1706A,Group,170,SW,2007,Fall,Pre,1,1,71025,2.74,9.4,36.32,10,1,2
7,1706A,Group,170,SW,2007,Fall,Pre,1,2,71108,0,0.8,36.32,23,0,0
7,1706A,Group,170,SW,2007,Fall,Pre,1,3,71129,0.84,4.7,36.32,5,1,0
7,1706A,Group,170,SW,2008,Spring,Pre,2,1,80310,1.42,0.3,36.32,1,0,0
7,1706A,Group,170,SW,2008,Spring,Pre,2,2,80317,0.64,4.4,36.32,12,4,0
7,1706A,Group,170,SW,2008,Spring,Pre,2,3,80406,2.36,6.4,36.32,20,4,1
7,1706A,Group,170,SW,2008,Spring,Pre,2,4,80414,0.28,3.6,36.32,6,2,0
7,1707A,Group,184,SW,2007,Fall,Pre,1,1,71025,2.74,9.4,175.86,4,0,0
7,1707A,Group,184,SW,2007,Fall,Pre,1,2,71108,0,0.8,175.86,6,1,0
7,1707A,Group,184,SW,2007,Fall,Pre,1,3,71129,0.84,4.7,175.86,1,0,0
7,1707A,Group,184,SW,2008,Spring,Pre,2,1,80310,1.42,0.3,175.86,0,0,0
7,1707A,Group,184,SW,2008,Spring,Pre,2,2,80317,0.64,4.4,175.86,12,4,0
7,1707A,Group,184,SW,2008,Spring,Pre,2,3,80406,2.36,6.4,175.86,11,3,0
7,1707A,Group,184,SW,2008,Spring,Pre,2,4,80414,0.28,3.6,175.86,5,1,0
7,1708A,Group,186,SW,2007,Fall,Pre,1,1,71025,2.74,9.4,67.34,6,2,0
7,1708A,Group,186,SW,2007,Fall,Pre,1,2,71108,0,0.8,67.34,7,4,0
7,1708A,Group,186,SW,2007,Fall,Pre,1,3,71129,0.84,4.7,67.34,3,2,0
7,1708A,Group,186,SW,2008,Spring,Pre,2,1,80310,1.42,0.3,67.34,2,2,0
7,1708A,Group,186,SW,2008,Spring,Pre,2,2,80317,0.64,4.4,67.34,14,5,0
7,1708A,Group,186,SW,2008,Spring,Pre,2,3,80406,2.36,6.4,67.34,12,5,0
7,1708A,Group,186,SW,2008,Spring,Pre,2,4,80414,0.28,3.6,67.34,9,4,0
8,1801A,Group,190,SW,2008,Spring,Pre,2,1,80313,0,6.4,129.84,6,4,0
8,1801A,Group,190,SW,2008,Spring,Pre,2,2,80317,0.64,4.4,129.84,6,4,0
8,1801A,Group,190,SW,2008,Spring,Pre,2,3,80405,2.16,6.1,129.84,2,0,0
8,1801A,Group,190,SW,2008,Spring,Pre,2,4,80414,0.28,3.6,129.84,7,3,0
8,1802A,Group,324,NE,2007,Fall,Pre,1,1,71010,0,15.8,42.98,2,0,2
8,1802A,Group,324,NE,2007,Fall,Pre,1,2,71101,0,10,42.98,7,5,0
8,1802A,Group,324,NE,2007,Fall,Pre,1,3,71115,0.74,9.7,42.98,7,1,0
8,1802A,Group,324,NE,2008,Spring,Pre,2,1,80313,0,6.4,42.98,6,4,0
8,1802A,Group,324,NE,2008,Spring,Pre,2,2,80317,0.64,4.4,42.98,8,7,1
8,1802A,Group,324,NE,2008,Spring,Pre,2,3,80405,2.16,6.1,42.98,14,10,0
8,1802A,Group,324,NE,2008,Spring,Pre,2,4,80414,0.28,3.6,42.98,8,10,0
8,1803A,Group,66,NE,2007,Fall,Pre,1,1,71010,0,15.8,99.34,1,0,0
8,1803A,Group,66,NE,2007,Fall,Pre,1,2,71101,0,10,99.34,3,4,0
8,1803A,Group,66,NE,2007,Fall,Pre,1,3,71115,0.74,9.7,99.34,7,0,0
8,1803A,Group,66,NE,2008,Spring,Pre,2,1,80313,0,6.4,99.34,0,0,0
8,1803A,Group,66,NE,2008,Spring,Pre,2,2,80317,0.64,4.4,99.34,6,4,0
8,1803A,Group,66,NE,2008,Spring,Pre,2,3,80405,2.16,6.1,99.34,6,5,0
8,1803A,Group,66,NE,2008,Spring,Pre,2,4,80418,0,14.7,99.34,8,10,0
8,1804A,Group,86,NE,2007,Fall,Pre,1,1,71010,0,15.8,122.36,4,0,1
8,1804A,Group,86,NE,2007,Fall,Pre,1,2,71101,0,10,122.36,8,6,2
8,1804A,Group,86,NE,2007,Fall,Pre,1,3,71115,0.74,9.7,122.36,15,4,0
8,1804A,Group,86,NE,2008,Spring,Pre,2,1,80313,0,6.4,122.36,1,2,1
